decision_id	condition	stability_region	dominant_state	source	term_id	term_description	adjusted_p	enrichment_measure	historical_interpretation	current_evidence_note
PROFILE_008	UV	Stable	constant	GO	GO:0030234	unavailable in frozen authority	0.011640557468543	1.4011592630191	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0009790	unavailable in frozen authority	0.0118027443897587	1.2371102815054	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0005694	unavailable in frozen authority	0.0136083180670949	1.31601266262238	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0098772	unavailable in frozen authority	0.013938222057418	1.32906277539469	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0061695	unavailable in frozen authority	0.0139998861410142	1.61227372857006	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:1902554	unavailable in frozen authority	0.014550690921612	2.24578330474557	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0097061	unavailable in frozen authority	0.0150225085290125	3.01297635916176	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0050790	unavailable in frozen authority	0.0150608279420022	1.24589061304502	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0071840	unavailable in frozen authority	0.0151284896284785	1.11902968125062	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0044427	unavailable in frozen authority	0.0157804052099745	1.34132650268238	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0032446	unavailable in frozen authority	0.0161888004987031	1.47166076467659	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0006913	unavailable in frozen authority	0.0161921874412917	1.59306796001656	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0044267	unavailable in frozen authority	0.0161921874412917	1.1707046696743	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:1902903	unavailable in frozen authority	0.0162891394758468	1.62320708358444	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0009451	unavailable in frozen authority	0.016941936731721	1.82090538222614	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0097159	unavailable in frozen authority	0.016941936731721	1.17013141367621	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0031503	unavailable in frozen authority	0.0171065085842856	1.61088516746411	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0048519	unavailable in frozen authority	0.0173222540921473	1.1355558439409	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0019953	unavailable in frozen authority	0.0180271268657908	1.22603421316266	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0010506	unavailable in frozen authority	0.01831081895353	1.56292389884652	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0019219	unavailable in frozen authority	0.019242809084453	1.17847665443376	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0051234	unavailable in frozen authority	0.0197725930618255	1.14407828732321	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0051169	unavailable in frozen authority	0.0198312398008631	1.57752583357738	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0032956	unavailable in frozen authority	0.0200259004171099	1.59103598557776	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0015931	unavailable in frozen authority	0.021684926990431	1.60939037763968	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0003712	unavailable in frozen authority	0.0225480408670609	1.48556473264226	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0010468	unavailable in frozen authority	0.0228787184541783	1.16015610971545	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0070647	unavailable in frozen authority	0.0230387554460698	1.38007366489834	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0016241	unavailable in frozen authority	0.0231922678961869	1.74162786898636	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0006400	unavailable in frozen authority	0.0238169462191019	2.0753443932247	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0016197	unavailable in frozen authority	0.0240061060744598	1.61696397941681	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0051179	unavailable in frozen authority	0.0240061060744598	1.12347846448624	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0048024	unavailable in frozen authority	0.0282237024338705	1.88169965501956	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0098657	unavailable in frozen authority	0.0287252054537884	1.40136878216124	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0009894	unavailable in frozen authority	0.0294575901695139	1.32694654298254	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0044429	unavailable in frozen authority	0.0305512673091278	1.29406416035644	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0010631	unavailable in frozen authority	0.030574504731966	1.58343246832291	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0032268	unavailable in frozen authority	0.0331069311516413	1.20252665588344	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0106027	unavailable in frozen authority	0.035879858984824	2.52650621783876	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0051701	unavailable in frozen authority	0.0360916522736648	2.09090169752174	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0005829	unavailable in frozen authority	0.0362120395189675	1.12785411481605	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0010605	unavailable in frozen authority	0.0362120395189675	1.18992306019249	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0060997	unavailable in frozen authority	0.0362120395189675	3.55376698772925	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0006399	unavailable in frozen authority	0.0368465409351369	1.64996324430287	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0015630	unavailable in frozen authority	0.0368465409351369	1.3101802376227	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0090132	unavailable in frozen authority	0.0379609619683417	1.56658744206416	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0003676	unavailable in frozen authority	0.0384376662176467	1.17650014110156	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0006403	unavailable in frozen authority	0.0387046846853889	1.52392438536306	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0044448	unavailable in frozen authority	0.0389787914714761	1.63368071228672	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0016032	unavailable in frozen authority	0.0401555547080569	1.68803931917139	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0051276	unavailable in frozen authority	0.0404190213228491	1.27770079471488	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0001664	unavailable in frozen authority	0.0407205155716976	1.79021012006861	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0010556	unavailable in frozen authority	0.0407205155716976	1.1658190998478	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0010608	unavailable in frozen authority	0.0407205155716976	1.39847312017123	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0043086	unavailable in frozen authority	0.0407205155716976	1.40199188966775	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0044703	unavailable in frozen authority	0.0407205155716976	1.20015663858216	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0045035	unavailable in frozen authority	0.0407205155716976	4.33115351629503	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0051236	unavailable in frozen authority	0.0407205155716976	1.61843528422065	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:1904293	unavailable in frozen authority	0.0407205155716976	4.33115351629503	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0009792	unavailable in frozen authority	0.0454940464262023	1.26965256742455	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0050684	unavailable in frozen authority	0.0457434954805393	1.71288557141611	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0016234	unavailable in frozen authority	0.0458550947365486	2.2312002962732	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0051252	unavailable in frozen authority	0.0458550947365486	1.17198093441359	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0048569	unavailable in frozen authority	0.0472381917818057	1.35716401150092	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0006281	unavailable in frozen authority	0.047533314087524	1.41613087369307	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	KEGG	ko04144	unavailable in frozen authority	0.0366100839263939	1.6244997936956	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	KEGG	map04144	unavailable in frozen authority	0.0366100839263939	1.6244997936956	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_009	UV	Stable	down	GO	GO:0005576	unavailable in frozen authority	0.000139098925809	2.67877533465943	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	GO	GO:0008061	unavailable in frozen authority	0.000174143033888717	7.36404647983595	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K00469	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K01104	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K01341	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K03518	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K03791	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K04142	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K04662	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K04964	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K04968	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K04979	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K05612	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K06236	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K06765	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K06766	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K06777	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K06829	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K07371	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K08031	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K08052	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K08494	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K08810	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K09275	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K09353	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K09395	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
PROFILE_009	UV	Stable	down	KEGG	K09411	unavailable in frozen authority	0.04077892325315	80.6516853932584	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen GO/KEGG term descriptions are unavailable and the historical broad catch-all profile is not supportable.
